"year","month","date","shipname","category","commodity","species","landings","catches","value","price"
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",130,130,780,6
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",209,209,1045,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",400,400,1600,4
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",500,500,0,0
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",580,580,3850,7
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",850,850,2550,3
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",964,964,6962,7
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1060,1060,3180,3
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",4000,4000,20000,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5075,5075,26589,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5470,5470,19880,4
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6478,6478,32390,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",8095,8095,40475,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",8636,8636,69088,8
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",8992,8992,44960,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",11873,11873,94984,8
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",17088,17088,85440,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",25561,25561,143205,6
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",34675,34675,173375,5
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",69948,69948,559584,8
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",74800,74800,673200,9
2002,5,2002-05-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",369078,369078,2235230,6
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",112,140,784,7
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",23,23,46,2
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",340,340,3400,10
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",400,400,4000,10
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",561,561,1122,2
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1680,1680,36700,22
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",3000,3000,6000,2
2002,5,2002-05-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",3847,3847,3847,1
2002,5,2002-05-01,"GUAYMAS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",308266,308266,3082660,10
2002,5,2002-05-01,"LOSGUICOS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",346594,346594,1732970,5
2002,5,2002-05-01,"LOSGUICOS","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3170,3170,15850,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",76,76,812,11
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",100,100,1400,14
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1169,1169,5845,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1743,1743,26145,15
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",8382,9220.2,33528,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",150678,165745.8,602712,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",200,200,600,3
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",1363,1363,37579,28
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",5000,5000,50000,10
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",36558,36558,219348,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",60000,60000,480000,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",87190,87190,523140,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",102287,102287,818296,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",152000,152000,1216000,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",220296,220296,1321776,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",471616,471616,4716160,10
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",500387,500387,3490717,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",566957,566957,4535656,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun aleta azul desv. y desc. fco.","Thunnus orientalis",769,922.8,15380,20
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",50,50,250,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",160,160,1280,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",660,660,9900,15
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",830,830,6640,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",900,900,6300,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",980,980,17500,18
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1308,1308,22950,18
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1400,1400,11600,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2480,2480,12400,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",41,41,205,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",110,110,330,3
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,1400,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",350,350,3500,10
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",380,380,1900,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",400,400,2000,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",410,410,1640,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",500,500,3470,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",550,550,1650,3
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,1800,3
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",620,620,3720,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1000,1000,0,0
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1180,1180,1180,1
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1720,1720,8600,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",4300,4300,21500,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6063,6063,30315,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6150,6150,30750,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9602,9602,48010,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9712,9712,77546,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9858,9858,49290,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",19656,19656,117936,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",30475,30475,243800,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",39036,39036,312288,8
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",50836,50836,203344,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",83000,83000,747000,9
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",94749,94749,378996,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",259696,259696,1529574,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",306707,306707,1840242,6
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",334000,334000,1670000,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",536318,536318,2702939,5
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",40,50,160,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",357,446.25,2499,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",531,663.75,3717,7
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,2000,20
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",255,255,1020,4
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",450,450,4500,10
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",708,708,708,1
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",891,891,29748,33
2002,6,2002-06-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1700,1700,17000,10
2002,6,2002-06-01,"GUAYMAS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",158279,158279,1582790,10
2002,6,2002-06-01,"GUAYMAS","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",289273,289273,2314184,8
2002,6,2002-06-01,"TIBURONMACO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",180,180,540,3
2002,7,2002-07-01,"BENITOGARCIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",170,170,510,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",150,150,1500,10
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",315,315,4725,15
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",321,321,6420,20
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1580,1580,7900,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",3071,3071,46065,15
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",341666,375832.6,3074994,9
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",40,40,720,18
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",280,280,1400,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",291,291,8148,28
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",450,450,1350,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",640,640,5500,9
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",5375,5375,26875,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",7768,7768,139824,18
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",17000,17000,170000,10
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",24282,24282,121410,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",77332,77332,521812,7
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",118744,118744,735279,6
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",149000,149000,1192000,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",301947,301947,2415576,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",488892,488892,3911136,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",40,40,320,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",50,50,400,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",100,100,1500,15
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",172,172,1032,6
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",180,180,1800,10
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",400,400,2000,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",678,678,6624,10
2002,7,2002-07-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",11778,11778,209430,18
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",71,78.1,426,6
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",63,63,329,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,1600,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",250,250,750,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",250,250,2000,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",939,939,2817,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1000,1000,3000,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1050,1050,3150,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3059,3059,15295,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",4000,4000,12000,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6000,6000,54000,9
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9170,9170,50325,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",17080,17080,85400,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",36056,36056,208430,6
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",43252,43252,216260,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",69000,69000,621000,9
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",115760,115760,347280,3
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",130233,130233,1041864,8
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",192104,192104,1152624,6
2002,7,2002-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",288635,288635,2597715,9
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",194,242.5,776,4
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",319,398.75,2233,7
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",308,308,6160,20
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",450,450,5850,13
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",500,500,2500,5
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",700,700,7000,10
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",40204,40204,40204,1
2002,7,2002-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",41694,41694,83388,2
2002,7,2002-07-01,"GUAYMAS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",192085,192085,1920850,10
2002,7,2002-07-01,"GUAYMAS","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",112493,112493,899944,8
2002,7,2002-07-01,"LOSGUICOS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",223,223,669,3
2002,7,2002-07-01,"TIBURONMACO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",150,150,450,3
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",28,28,448,16
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",40,40,200,5
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",180,180,1800,10
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",600,600,9000,15
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1236,1236,18540,15
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",145,174,4350,30
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",13862,15248.2,41586,3
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",77,77,770,10
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",325,325,2275,7
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",5695,5695,28475,5
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",8000,8000,80000,10
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",9845,9845,59070,6
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",24600,24600,221400,9
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",34178,34178,205068,6
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",51432,51432,308592,6
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",62000,62000,558000,9
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",110674,110674,664044,6
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",266951,266951,1334755,5
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",331557,331557,2775058,8
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",352000,352000,2816000,8
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",408921,408921,3204951,8
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",539635,539635,5396350,10
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun desv. fco.","Thunnus spp",50,55,400,8
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",80,80,1600,20
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",200,200,1000,5
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",200,200,1600,8
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",300,300,1800,6
2002,8,2002-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",310,310,930,3
